% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1114998, Sat Mar  9 12:20:48 2024
1 8 -0.07870448081350717 -0.050633062306850454 0.08791467729155153 0.14743438978058204 0.8973553754565416 0.978912073439246 1.0147903720246894 1.0984921408276518
2 16 -0.07870448081350717 -0.050633062306850454 0.08791467729155153 0.14743438978058204 0.8973553754565416 0.978912073439246 1.0147903720246894 1.0984921408276518
3 24 -0.07870448081350717 -0.050633062306850454 0.08791467729155153 0.14743438978058204 0.8973553754565416 0.978912073439246 1.0147903720246894 1.0984921408276518
4 32 -0.07870448081350717 -0.050633062306850454 0.08791467729155153 0.14743438978058204 0.8973553754565416 0.978912073439246 1.0147903720246894 1.0984921408276518
5 40 -0.30857489624747514 -0.2507127642706528 0.1771393827116426 0.5841746852417922 0.6049109099216332 0.8557011845921854 1.0554579305304232 1.3371113755502002
6 48 -0.30857489624747514 -0.2507127642706528 0.1771393827116426 0.5841746852417922 0.6049109099216332 0.8557011845921854 1.0554579305304232 1.3371113755502002
7 56 -0.30857489624747514 -0.2507127642706528 0.1771393827116426 0.5841746852417922 0.6049109099216332 0.8557011845921854 1.0554579305304232 1.3371113755502002
8 64 -0.30857489624747514 -0.2507127642706528 0.1771393827116426 0.5841746852417922 0.6049109099216332 0.8557011845921854 1.0554579305304232 1.3371113755502002
9 72 -0.2676855218497757 -0.20931287474950044 0.1005575602315178 0.6324700693507794 0.5619275273898682 0.8719409528925185 1.1070487048967672 1.303226608697346
10 80 -0.2676855218497757 -0.20931287474950044 0.1005575602315178 0.6324700693507794 0.5619275273898682 0.8719409528925185 1.1070487048967672 1.303226608697346
11 88 -0.2676855218497757 -0.20931287474950044 0.1005575602315178 0.6324700693507794 0.5619275273898682 0.8719409528925185 1.1070487048967672 1.303226608697346
12 96 -0.2676855218497757 -0.20931287474950044 0.1005575602315178 0.6324700693507794 0.5619275273898682 0.8719409528925185 1.1070487048967672 1.303226608697346
13 104 -0.3331949741813978 -0.3249550338560605 0.12802879142472479 0.5532806312805834 0.6165329128438508 0.8232441973347426 1.0927800595129373 1.3221149346656114
14 112 -0.3331949741813978 -0.3249550338560605 0.12802879142472479 0.5532806312805834 0.6165329128438508 0.8232441973347426 1.0927800595129373 1.3221149346656114
15 120 -0.3331949741813978 -0.3249550338560605 0.12802879142472479 0.5532806312805834 0.6165329128438508 0.8232441973347426 1.0927800595129373 1.3221149346656114
16 128 -0.3331949741813978 -0.3249550338560605 0.12802879142472479 0.5532806312805834 0.6165329128438508 0.8232441973347426 1.0927800595129373 1.3221149346656114
17 136 -0.5669692312727574 -0.538986044180295 0.5161469337638737 0.6663033052266006 0.4974793880965015 0.6671478522001336 0.9249969189493271 1.5658252462066549
18 144 -0.5669692312727574 -0.538986044180295 0.5161469337638737 0.6663033052266006 0.4974793880965015 0.6671478522001336 0.9249969189493271 1.5658252462066549
19 152 -0.5669692312727574 -0.538986044180295 0.5161469337638737 0.6663033052266006 0.4974793880965015 0.6671478522001336 0.9249969189493271 1.5658252462066549
20 160 -0.5669692312727574 -0.538986044180295 0.5161469337638737 0.6663033052266006 0.4974793880965015 0.6671478522001336 0.9249969189493271 1.5658252462066549
21 168 -0.5496885483708014 -0.4748622360924819 0.6931188372967458 0.7058947924926388 0.4516047876532049 0.6219335593175097 0.9167846755564671 1.6027344203667
22 176 -0.5496885483708014 -0.4748622360924819 0.6931188372967458 0.7058947924926388 0.4516047876532049 0.6219335593175097 0.9167846755564671 1.6027344203667
23 184 -0.5496885483708014 -0.4748622360924819 0.6931188372967458 0.7058947924926388 0.4516047876532049 0.6219335593175097 0.9167846755564671 1.6027344203667
24 192 -0.5496885483708014 -0.4748622360924819 0.6931188372967458 0.7058947924926388 0.4516047876532049 0.6219335593175097 0.9167846755564671 1.6027344203667
25 200 -0.6164783101384732 -0.5761623473853632 0.8009275788671566 0.8980811674973899 0.2605783467420494 0.45838273055041173 0.8176247053044539 1.7474192510150888
26 208 -0.6164783101384732 -0.5761623473853632 0.8009275788671566 0.8980811674973899 0.2605783467420494 0.45838273055041173 0.8176247053044539 1.7474192510150888
27 216 -0.6164783101384732 -0.5761623473853632 0.8009275788671566 0.8980811674973899 0.2605783467420494 0.45838273055041173 0.8176247053044539 1.7474192510150888
