% # columns="iteration, evaluation, void, void, void, xmean", seed=1114998, Sat Mar  9 12:20:48 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 1.2831243645862878 1.0167417514648127 0.39720696214442974 1.2045155538280297
2 16 0 0 0 1.5953687087451527 1.1398998047097921 0.27438714320633634 1.0168651472610728
3 24 0 0 0 1.786543074637215 0.8699866782639945 -0.07231495341517019 0.9790992888825516
4 32 0 0 0 2.0904931707884074 0.9653265430621385 -0.5280555721413585 1.092771585957953
5 40 0 0 0 2.481323846849483 0.45562918956063514 -1.6292613355505374 0.7271039619019989
6 48 0 0 0 2.6535989138497285 0.3752995417398779 -1.4276588207843504 1.1345967674676238
7 56 0 0 0 2.273085535998737 0.5792289700068087 -1.5529633334465396 1.5239233943414983
8 64 0 0 0 1.9323144197864803 0.6890265386442639 -1.4319683367897094 1.5805432099774088
9 72 0 0 0 2.5283999505823314 0.747788112355773 -1.8572668803089394 1.5325326227508833
10 80 0 0 0 2.687288785055068 0.7560067806263938 -1.7599479296436809 1.5779874093777522
11 88 0 0 0 2.6932156709796486 0.5329284651410727 -1.9736968922759988 1.3877247303469504
12 96 0 0 0 2.8359605377111126 0.42042569004764824 -1.8471407668570077 1.5119136390332995
13 104 0 0 0 2.7804781941190453 0.587923480817983 -1.9738075071067251 1.6363846270056313
14 112 0 0 0 2.8646155110772593 0.4774772617136004 -2.0316651418666964 1.4887795630607255
15 120 0 0 0 3.084702523656291 0.5497699242855256 -2.211608867281854 1.6351799972163465
16 128 0 0 0 2.9082473665865023 0.5475244529520241 -2.0735132962875205 1.6371021624378745
17 136 0 0 0 2.8484978616479926 0.5709548998509231 -2.197784278187773 1.755264283056301
18 144 0 0 0 2.9582502460158175 0.503899467459768 -2.281259168476732 1.7581220363633638
19 152 0 0 0 2.960418564628302 0.5481259425481633 -2.3802145627741536 1.8515737982584035
20 160 0 0 0 2.961512753182526 0.580652444603083 -2.3967637898323018 1.898400479296754
21 168 0 0 0 3.0483240775404843 0.622437665500095 -2.4423030281324234 1.8942921191343705
22 176 0 0 0 3.240415634550838 0.469400195430988 -2.5512193149615445 1.7291523186570896
23 184 0 0 0 3.1467843083062026 0.5624404945624276 -2.363169690328295 1.6646838612291803
24 192 0 0 0 2.8404135338252368 0.6424538565079811 -2.0114776750500885 1.7537584879225052
25 200 0 0 0 2.9553072643991243 0.5927155060738905 -2.2020388592358637 1.8263842878987129
26 208 0 0 0 2.831224247125285 0.6864131550160817 -1.965496410643334 1.8267622744615701
27 216 0 0 0 2.811540828278999 0.738265585036118 -1.9285777388518555 1.876557184605414
28 224 0 0 0 2.8364966427348484 0.5591686134918313 -1.9917473071662375 1.8301805520132852
29 232 0 0 0 2.9646940418918755 0.4286814815059808 -1.970141673545307 1.5706499831752563
30 240 0 0 0 3.166153464817109 0.3731522714567556 -2.287168724699086 1.5712554673618775
31 248 0 0 0 3.2382460540450158 0.3339685492880425 -2.2574452694735245 1.356188221442616
